goods_id,workbook,imgs,sku,name,category,description,recipe_card,tag
xbQ7Fsh2eBYxINhs,aglOZaREQrwSukAz,"[{'name': '1024B-1382', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=EACilXo6JoT58F8t'}, {'name': '1024B-1326', 'url': 'https://starbucks.joywok.com/api/file/download?id=7DM9UkeQkZWy2DTt'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=pQujLMqtuGVaJNRF'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=MzNk6O8DnrlK2NLE'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=hJK8PGisJdMbyZf1'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=7H6h86KTXOmpJU3c'}, {'name': '组 11', 'url': 'https://starbucks.joywok.com/api/file/download?id=HolAUCrJmxP5W5AR'}, {'name': '组 12', 'url': 'https://starbucks.joywok.com/api/file/download?id=9N255KP2hK8xDb7i'}, {'name': '组 15', 'url': 'https://starbucks.joywok.com/api/file/download?id=JN0Dm6828HPNc5NU'}, {'name': '组 13', 'url': 'https://starbucks.joywok.com/api/file/download?id=45ftrVr9UeS6dtHf'}]",11154810,安徒生剪纸系列火漆手账套装礼盒,商品,礼盒中包含热气球造型金属镂空书签；木把手火漆印章（2款可换印章头以及火漆蜡）；安徒生剪纸系列手账本（PU皮封面、纸业内芯可自行更换）；同时配有同系列彩色明信片，是节日送礼收藏的好选择。,[],"11/14上市
安徒生剪纸系列"
Cp5f7NaEAOzGpLth,aglOZaREQrwSukAz,"[{'name': '1024B-0961', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=juhlFOV5CNNvwPtJ'}, {'name': '1024B-0961', 'url': 'https://starbucks.joywok.com/api/file/download?id=NXDm0pv5euYHw8jQ'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=ep4Fc06ys4Y5wcAr'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=6ynRGRHUelE8Swhy'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=YUeu3fTjFF407tMh'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=PmODSxf5fEX56pGo'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=sCgA3RBmCqP1U7w5'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=2vl8XFcmbWqg8YbK'}]",11154846,安徒生剪纸系列膳魔师不锈钢随行杯礼盒400ml,商品,优雅的芭蕾演员在剧院翩翩起舞，充满丹麦童话感。书本形状的翻盖礼盒样式，使用环保杜邦纸，卡纸层叠效果，营造出层次感。卡扣设计，一键开启，单手操作更简便；防烫饮口，符合人体工学，饮水方便，出水流畅，防止洒漏；广口设计，方便清洗杯体。,[],"11/28上市
安徒生剪纸系列"
U8MFFsZvqG0iV4z9,aglOZaREQrwSukAz,"[{'name': '1024B-1001', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=vEZo1eGQUdirEStU'}, {'name': '1024B-1001', 'url': 'https://starbucks.joywok.com/api/file/download?id=ULdPJRjkJ5p5gVfQ'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=rIMohar27SaZDro6'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=zhmMUYbN4jLFxyIC'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=8SznP95ydgOy5QHE'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=sbhr3vXzMO15YmpQ'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=QIeB3pSgQSK0HxeZ'}]",11154799,安徒生剪纸系列不锈钢迷你随行杯145ml ,商品,迷你口袋保温杯，手掌大小，可轻松放入口袋或者随身小包，冬日随身小口补水的轻便选择。北欧蓝配色，纯净不张扬。,[],"11/28上市
安徒生剪纸系列"
n8328dd9tyJywFLK,aglOZaREQrwSukAz,"[{'name': '1024B-1250', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=gKOJGCEi8U8IHrpi'}, {'name': '12', 'url': 'https://starbucks.joywok.com/api/file/download?id=004hOiP7xhLjaHFw'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=hT7o8zZTYyMIRPep'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=GaqvzOmpQML05II3'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=8xP3RBgNTaDTVsI8'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=mHD3XK8S0BM6T795'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=4hnl38hoDZJIaegK'}]",11154811,安徒生剪纸系列芭蕾舞者小熊 ,商品,黑色纱裙穿着的毛绒小熊，头戴黑色羽毛发饰和皇冠，脚穿丝质舞鞋，身后有一只大大的黑色蝴蝶结，成为安徒生童话故事里的一员。,[],"11/28上市
安徒生剪纸系列"
gi7XM5WeD6fS8xNn,aglOZaREQrwSukAz,"[{'name': '1024B-1079', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=5C6JhN8PL73uVD6H'}, {'name': '1024B-1079', 'url': 'https://starbucks.joywok.com/api/file/download?id=YvTEbiAH8jtG5oL7'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=UUjt0L8P9ej0KTxy'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=twbAiTLPIwkmyLdO'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=ETwc3yemDHnlm1kL'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=WAw1JHSA4Tq6t88B'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=ozg515ocf3aMpW5Q'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=nkQHr83BeyFtOth2'}]",11154805,安徒生剪纸系列铃铛款不锈钢随行杯290ml ,商品,造型小巧可爱，酷似圣诞铃铛，增添节日氛围。金色剪纸图案围绕杯身，麻花编织提手，方便外出手提。,[],"11/28上市
安徒生剪纸系列"
lEAxLDKGsaFfnZY0,aglOZaREQrwSukAz,"[{'name': '1024B-1420', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=JCyYMsudsNLqMxQc'}, {'name': '1024B-1420', 'url': 'https://starbucks.joywok.com/api/file/download?id=OQBqi2gRnRpBq2Hg'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=nPhDmx0LFAjqwE3u'}, {'name': '组 3（合并）', 'url': 'https://starbucks.joywok.com/api/file/download?id=LDuf5hdr3Gy2k71t'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=RDW5guNS1FC5hZ8R'}, {'name': '组 9', 'url': 'https://starbucks.joywok.com/api/file/download?id=65506SoflrBI7Osm'}, {'name': '组 11', 'url': 'https://starbucks.joywok.com/api/file/download?id=gEYl1vF1P94Fj37J'}, {'name': '组 10', 'url': 'https://starbucks.joywok.com/api/file/download?id=ED6b2n6A3CSqrLTD'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=HKtenW2cU8UCxpFe'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=JVdpvC7p3qYd8PJM'}]",11154806,安徒生礼盒不锈钢杯370ml配Moleskine ,商品,Moleskine童话风格笔记本搭配双层旋盖茶滤保温杯，第一层可过滤茶叶等，第二层大口径，方便直饮和清洗。剪纸风格镂空礼盒，放入光源即刻变身为一盏氛围灯，让礼盒不再闲置浪费。Moleskine笔记本，采用无酸纸，另外配有水洗牛皮纸印刷镂空封套，可呈现2种不同风格，封套带有卡槽，可放入一张卡片，方便出行是携带。,[],"11/28上市
安徒生剪纸系列"
t6m5bZlKA8MeMsat,aglOZaREQrwSukAz,"[{'name': '1024B-0356', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=k4ZK7zacY6k4abRH'}, {'name': '1024B-0356', 'url': 'https://starbucks.joywok.com/api/file/download?id=HwVk4UOSp8YrXm11'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=iHsH7CbS0I0aYa8l'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=yS9VyqSDiffQd4Qa'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=zCEr5xJUtzUUXkG1'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=g7zuOtedzLKPmaOI'}, {'name': '组 8', 'url': 'https://starbucks.joywok.com/api/file/download?id=zbpgpArcklSP5L87'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=75XGYHD5BRyZud85'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=FErycx5Ma1Oq8r9H'}]",11154856,安徒生剪纸系列双饮口不锈钢杯（配挂链）480ml ,商品,红金配色的新款不锈钢杯体，双饮口杯盖更加便于饮用。红色的安徒生剪纸画面用了水贴的效果，金色的logo和签名加以点缀，配件是安徒生剪纸造型的金属挂件，与金色logo相得益彰。,[],"11/14上市
安徒生剪纸系列"
cg5EFG5IL42wAWmi,aglOZaREQrwSukAz,"[{'name': '1024B-0594', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=dpPfTp1bFmiz79r7'}, {'name': '1024B-0594', 'url': 'https://starbucks.joywok.com/api/file/download?id=DFYC60d2Za8WI6HI'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=JomHQqbUcqjRVtjp'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=UcixCygwx0T47MQj'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=Ma96DgNOO8I8GxF0'}, {'name': '组6', 'url': 'https://starbucks.joywok.com/api/file/download?id=OxvRmnPGeravLvjb'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=Z5IIC5J0FIpOF1oj'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=7LTSv4czWkuzlK0B'}]",11154798,安徒生剪纸系列Stanley不锈钢杯414ml ,商品,STANLEY不锈钢吸管杯，特为亚洲市场开发，吸管和直饮双饮口设计，杯身更加符合亚洲女生手寸，轻巧好握。 广口设计易清洗，杯身装饰安徒生剪纸图案，增添设计感。,[],"11/28上市
安徒生剪纸系列"
8T2qLGA7lPYWO3m7,aglOZaREQrwSukAz,"[{'name': '1024B-0539', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=gg578YAVpsQ2wS9y'}, {'name': '1024B-0539', 'url': 'https://starbucks.joywok.com/api/file/download?id=axMn5U5yQ55i5yZk'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=1WwJ2fAHhjVoHnAw'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=Py7026hith2LIuL5'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=kHtaOaY2sm7W3j6D'}, {'name': '组 7', 'url': 'https://starbucks.joywok.com/api/file/download?id=UZPgCSA0XdWZaeg5'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=XOQ6JMrshUNd9o1d'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=NVA9BEc8bVgeA7xy'}]",11154804,安徒生剪纸系列芭蕾剧场款不锈钢随行杯350ml ,商品,不锈钢不倒杯，杯底带有不倒吸盘，轻推不倒，防止意外翻撒，垂直可轻松拿起。金属漆搭配l镂空剪纸风格插页，营造剧场氛围感。双层设计，杯身防烫，杯盖可180度平开，喝水不碰鼻。,[],"11/28上市
安徒生剪纸系列"
7WucGm1HEhO3T3oa,aglOZaREQrwSukAz,"[{'name': '17', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=u8Hx5GfsoWv8VXkG'}, {'name': '287bca191a0c363d273b94cd0bfea44d', 'url': 'https://starbucks.joywok.com/api/file/download?id=w0axGDsUKBjdpemi'}, {'name': '18', 'url': 'https://starbucks.joywok.com/api/file/download?id=95s1fo52bjz9pIP8'}]",, 丹麦安徒生博物馆剪纸藏品合作系列,商品,很多人只知道“童话大王”安徒生却很少人了解“剪纸大师”安徒生安徒生写过很多脍炙人口的童话他还有一个隐藏身份——剪纸艺术家安徒生童话的构思与灵感常常来自于他的剪纸，剪纸不只是他的爱好，更是他童话的一部分。安徒生本人也写过：“我的剪纸就是一篇童话。”安徒生在给孩童们讲完故事后，会把剪纸送给他们，现存的大多数剪纸作品收藏在丹麦安徒生博物馆中 。星巴克携手丹麦安徒生博物馆，带来全新安徒生剪纸藏品合作系列星杯。设计灵感来自于[月光剧院][天鹅舞者][山上磨坊][小丑起舞][浪漫环游]等经典安徒生剪纸图案。每一个杯子，就像一个小小的奇趣舞台，舞者、天使、各种角色置身其中，宛如在杯壁上演一出出梦幻、欢快、戏谑的剧目，在冬日给大家带来愉悦和温暖。 指尖剧场   暖冬热映,"[{'name': '安徒生剪纸系列激励徽章(1)', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=ZPzBZxVOfx4ES6w5'}]","剪纸艺术
博物馆典藏"
AdHVK8UzBu1o1ZEY,aglOZaREQrwSukAz,"[{'name': '1024B-0496', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=OUwrR81McbLU3u3S'}, {'name': '1024B-0496', 'url': 'https://starbucks.joywok.com/api/file/download?id=Chc9EkW05CHuphrY'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=QkP8IigTqW2pGLEi'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=OsWCHxGLvJbQMX59'}, {'name': '组 13', 'url': 'https://starbucks.joywok.com/api/file/download?id=dU8csnoTvhoRICUL'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=TAqu14qJBdeCw4bQ'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=cMRwWieNMvNt80Ww'}]",11154847,安徒生剪纸系列膳魔师双头不锈钢杯(配肩带) ,商品,优雅的芭蕾演员在天鹅上翩翩起舞，清新绿色配色搭配剪纸图案充满丹麦童话感。杯身实体哑光漆，二段式开盖，防喷溅，易清洗设计，清洗无死角，倒置不漏水，加倍安全守护，婴儿级硅胶吸管，耐咬啃，耐高温，直饮，吸管双杯盖。超长效力保温，背带设计方便携带。,[],"11/28上市
安徒生剪纸系列"
s568ggwtSjMVmE2m,aglOZaREQrwSukAz,"[{'name': '1024B-1293', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=IbUHhLKqD12IMdpn'}, {'name': '1024B-1293', 'url': 'https://starbucks.joywok.com/api/file/download?id=1f3Vp5PHJuy1mOFp'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=FoRtikTHBG6Sjrar'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=8AhHNQc5mm7zRpUR'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=5VVgv5a0MwtTDsw9'}, {'name': '组 4（合并）', 'url': 'https://starbucks.joywok.com/api/file/download?id=Y808dD0u2djIKBW0'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=JEHUg2IyqSBd6IYa'}, {'name': '组 2（合并）', 'url': 'https://starbucks.joywok.com/api/file/download?id=v8Kc6MX9NEOxQs5F'}]",11154843,安徒生剪纸系列摆件玻璃杯320ml ,商品,玻璃杯身搭配立体贴花工艺，仿佛小人围绕着杯子在跳舞。4种造型的金属摆件，故事意义丰富。当把金属台的杯子替换成点燃的蜡烛，摆件受热后会转动起来，整套产品既有颜值又兼顾了趣味性。礼盒包装，适合节日送礼。,[],"11/14上市
安徒生剪纸系列"
jPZuaq7nFd80cTUy,aglOZaREQrwSukAz,"[{'name': '1024B-0839', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=5ubSdOenP2Ieb8Et'}, {'name': '1024B-0839', 'url': 'https://starbucks.joywok.com/api/file/download?id=2sUz2KMlTM65Ovr5'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=83R227xJzwB1d1mQ'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=p7Bk0hPjGgGEezxw'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=Qt4JkRYlkfG4bv7d'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=j08KQlzTu2tso8f3'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=5mKa61VuCjRgzqWt'}]",11154855,安徒生剪纸系列幻彩玻璃杯265ml ,商品,天使翅膀造型的双层玻璃杯，整体电镀幻彩效果，杯身两侧是立体的天使翅膀把手，杯身印有透明logo和安徒生签名，仿佛回到童话世界。（灯光下可以拍出好看的倒影）,[],"11/14上市
安徒生剪纸系列"
5RO730v2hDFuseTL,aglOZaREQrwSukAz,"[{'name': '1024B-0787', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=b7huvvuDByDkk7pC'}, {'name': '10', 'url': 'https://starbucks.joywok.com/api/file/download?id=tCv4pfv6wqhcSl7i'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=znLghHaFQGE3JlL9'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=gM0Cn7udwcFRE1lc'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=Z2a81KqBGCD8jAKV'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=fjOcRQO9Ej8hyD58'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=aEE5Yp3UvexO5bra'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=802gfzblYHGH8qZK'}]",11154854,安徒生剪纸系列热气球与天鹅款双层玻璃杯210ml ,商品,热气球造型的双层玻璃杯，内胆蓝色有色玻璃，外杯电镀幻彩效果，杯身银色logo和安徒生签名，杯盖搭配一只立体天鹅，显得高雅有设计。（灯光下可以拍出好看的倒影）,[],"11/14上市
安徒生剪纸系列"
5QcJr0ygPINnbgJl,aglOZaREQrwSukAz,"[{'name': '4', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=RHfPe2tdeyT8W7FK'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=HfgdB0UC4BHRqz4J'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=feIksbIpbmCLGSg7'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=taUlCednsgQVLTr4'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=G9Zkc7fBZuTIusxp'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=LYPOZoLtHjcWEvil'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=TFcRyoIHJdY96K8p'}]",11154842,安徒生剪纸系列磨坊主爱心锁扣不锈钢杯400ml ,商品,杯身造型圆润可爱，杯身运用了剪纸风格，杯身宽口设计，方便注水和清洗；饮用口采用咖啡饮用口设计，贴合唇形，开盖旋转即刻畅饮。提示：请按照图中展示，杯身图案和爱心都在侧面陈列（无需将杯身图案正面对着顾客展示）,[],"11/14上市
安徒生剪纸系列"
zXBySfMfT9P55x5L,aglOZaREQrwSukAz,"[{'name': '袜是苹果轮播图', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=RW5CWkXBVkMjoPZR'}, {'name': '袜是苹果轮播图', 'url': 'https://starbucks.joywok.com/api/file/download?id=TzeSjfeDL58g5zu2'}]",,袜！是苹果！ ,星光会员节,第一阶段 苹果袜买赠活动-袜！是苹果！：（仅限北京、上海、杭州、广州、成都、南京6个指定城市） 星巴克会员正价打卡红富士系列饮品享苹果袜---活动详情和操作指引请关注---11/23 BNTK发布---,"[{'name': '苹果系列买赠', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=VMUaEvnrnBh9el1U'}]","活动一
11/28开始
指定6城"
2Mx6k5iJiKsKTSRF,aglOZaREQrwSukAz,"[{'name': '星光盛典菜单页小图', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=5nuMn6p2QxA0NIJN'}, {'name': '星光盛典轮播图', 'url': 'https://starbucks.joywok.com/api/file/download?id=aoiMLSejxAkPArFZ'}]",,星光盛典预告  ,星光会员节,第五阶段 1215星光盛典 年度星光盛典火热回归，好久不见 星光盛典门店类型 暖星会员夜门店：区域指定23家门店（含上海烘焙工坊、星巴克臻选咖啡焙烤坊）暖星咖啡品鉴会门店：区域指定160家门店 沟通渠道 1. 全国星光盛典详情及伙伴操作指引，将在12/7发布BNTK通知4. 举办暖星会员夜和暖星咖啡品鉴会的门店清单，请门店登入路径：RP-知识中心-营运部-星巴克会员节进行下载查看---1215 星光盛典预告请伙伴移动至【星光盛典】 页进行阅览--- 更多详情敬请期待12/7 BNTK,"[{'name': '星光盛典预告', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=v0zPFuR8gnWntoF3'}]","活动五
12/15"
dzyRutLJPgIclCqi,aglOZaREQrwSukAz,"[{'name': 'WeChat Image_20231120141210', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=VcPd0hxlObUBnhll'}, {'name': 'WeChat Image_20231120141210', 'url': 'https://starbucks.joywok.com/api/file/download?id=qhQXQokKac6oU8cV'}]",,企微助力星光会员节  ,星光会员节,星光会员节期间的企微助力 11/27-12/14 社群互动中心化推送-熊店长小助手每日推送相关活动社群互动故事征集 -一年一度社群感谢季， 用故事赢社群限定周边绿围群互动发布 - 为期三周的UGC征集话题活动，鼓励伙伴积极参与，赢限定周边和电子星礼卡 12/15一年一度“社群”感谢颁奖礼,"[{'name': '企微助力星光会员节', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=a85YajuRMGD9nULO'}]","社群互动
绿围群活动"
dvY1P75NS5Q1odAr,aglOZaREQrwSukAz,"[{'name': 'WeChat Image_20231122125605', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=rxwg9ovFaL8fOtC8'}, {'name': 'WeChat Image_20231122125601', 'url': 'https://starbucks.joywok.com/api/file/download?id=ggoEMGjkOxLeyXJA'}, {'name': 'WeChat Image_20231122125822', 'url': 'https://starbucks.joywok.com/api/file/download?id=dpOZVsJMakerSn8e'}]",,星巴克APP专场  ,星光会员节,第二阶段 节日大促-星巴克APP专场活动 ：：会员通过星巴克APP可参与追星站活动包含爆红包、限时购、星愿追星站手机壳活动---请门店收到陈列架物料先妥善保存，活动详情和操作指引请伙伴关注11/27 BNTK---,"[{'name': '第三模块-节日大促', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=AIN7puaXBblb4o5N'}]","活动二
12/4-12/10"
68rWAWDXf8BahTaW,aglOZaREQrwSukAz,"[{'name': '星运抽奖轮播图', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=E5OpiUAOxKJU8JYY'}, {'name': 'WeChat Image_20231122110737', 'url': 'https://starbucks.joywok.com/api/file/download?id=t5AKzt0ONLd1lcRv'}, {'name': '星动市集轮播图', 'url': 'https://starbucks.joywok.com/api/file/download?id=w5AKwfS2qPFw1YTH'}]",,开星抽奖&星动市集  ,星光会员节,第三阶段 单单有礼-开星抽奖：会员任意消费可参与抽奖赢：iphone手机/iwatch手表/明星签名照/苹果袜子/苹果饮品券---活动详情和操作指引请伙伴关注12/7 BNTK ---  第四阶段 星星兑换-星动市集：限时开启 兑换冬季“暖绒绒“周边白天摘星，晚上“用”星---活动详情请伙伴移动至【单单有礼&星星兑换】 页进行阅览---,"[{'name': '开星抽奖&星动市集', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=JYZ2X1l4QDuDZlI5'}]","活动三&四
12/11-12/15"
R2CUWD5W8bOddC2E,aglOZaREQrwSukAz,"[{'name': 'image4', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=V9YwZkFsGNyFGQP1'}, {'name': 'image4', 'url': 'https://starbucks.joywok.com/api/file/download?id=qCxzmNIgewagWZQV'}]",,苹苹暖冬 红红火火,档期理念,节日气氛渐渐浓郁，等的就是一股子红红火火。红杯与红富士咖啡，带来一个最快乐最红火的冬天！咖啡遇见红富士苹果，香气萦绕鼻尖。苹果的清甜与咖啡的醇香融合，在口中跳跃，快乐怦怦迸发。  一杯红富士苹果咖啡  温暖这个冬天， 一起红红火火！,[],
sMxU8nVyvJMMOfDX,aglOZaREQrwSukAz,"[{'name': '开心果瑞士卷', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=dWdxIYrJp4Ipdyq8'}, {'name': '开心果瑞士卷', 'url': 'https://starbucks.joywok.com/api/file/download?id=rr3ilnobOX28lYMj'}, {'name': '蛋糕马卡龙礼盒组', 'url': 'https://starbucks.joywok.com/api/file/download?id=47rrhtErBI6QrXYa'}, {'name': '一起开心果瑞士卷_A', 'url': 'https://starbucks.joywok.com/api/file/download?id=ZEwxuwrjmXtueGXS'}, {'name': '开心果', 'url': 'https://starbucks.joywok.com/api/file/download?id=2UWP5ORChmU8ECCO'}]",11153894,一起开心果瑞士卷,食品,产品介绍：一款结合了柔软的蛋糕大卷和奶酪蛋糕的美好组合，以开心果酱为基底的坚果香气、顺滑口感，整体风味温润柔和。不论是作为下午茶的点心，还是与挚爱分享的甜蜜时刻，都是这个冬季令人开心的开心果瑞士卷！推荐话术：这款开心果瑞士卷顺滑口感，整体风味温润柔和，如果喜欢的话可以尝试下哦！建议搭配：饮品 ：红富士摩卡、热美式咖啡冲煮咖啡 ：星巴克圣诞综合咖啡豆温馨提示：伙伴可以在完成试吃后登入电子食品护照【路径：绿围群APP-个人中心-食品护照】，留下美好的试吃回忆~,"[{'name': '一起开心果瑞士卷', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=zUn1SgyfP8h1cxJe'}]","11/28上新
12颗星星兑换"
